id,transaction_date,parcel_id,baths,beds,sqft,lot_sqft,fips,latitude,longitude,region_zip_id,year_built,land_tax_value,tax_amount,log_error
844079,2017-05-15,12769358,2.0,4.0,1230.0,6840.0,6037.0,34042477.0,-117993162.0,96490.0,1961.0,17161.0,1183.55,0.0309786269344
844318,2017-05-16,12826211,1.0,2.0,1110.0,6543.0,6037.0,33935202.0,-117997794.0,96172.0,1952.0,184690.0,2857.09,-0.0288284441575
844328,2017-06-30,12828030,2.0,4.0,1334.0,5980.0,6037.0,33935166.0,-117985223.0,96171.0,1955.0,32912.0,1185.14,-0.00342939933788
844351,2017-07-13,12833190,2.0,4.0,1500.0,7593.0,6037.0,34005687.0,-117948566.0,96489.0,1956.0,15717.0,1081.88,-0.0118801741356
844390,2017-05-04,12841760,2.0,4.0,1810.0,7352.0,6037.0,33971198.0,-117900129.0,96492.0,1965.0,117853.0,2792.45,0.0188181734686
844393,2017-05-05,12842121,2.0,4.0,1080.0,6217.0,6037.0,34028019.0,-117918779.0,96488.0,1958.0,242000.0,4842.63,0.013485023776499998
844596,2017-06-15,12892391,2.0,3.0,1754.0,9221.0,6037.0,34072690.0,-117771256.0,96508.0,1956.0,204775.0,4871.36,0.0401504921718
844667,2017-06-23,12908099,2.0,3.0,1420.0,7847.0,6037.0,34081543.0,-117838237.0,96513.0,1972.0,260687.0,4609.99,-0.0811613797336
844676,2017-06-02,12910801,2.0,4.0,1562.0,7528.0,6037.0,34096305.0,-117852212.0,96475.0,1976.0,40539.0,2095.43,-0.009692366694950001
844744,2017-07-07,12923830,2.0,3.0,1228.0,7598.0,6037.0,34087097.0,-117875779.0,96474.0,1956.0,149940.0,3492.09,-0.039945893736
844835,2017-06-27,12944633,2.0,4.0,1511.0,9638.0,6037.0,34060955.0,-117942847.0,96523.0,1955.0,218585.0,4224.72,0.011145929683000001
844919,2017-07-19,12967250,2.0,3.0,1973.0,7283.0,6037.0,34153827.0,-117999859.0,96273.0,1923.0,648164.0,11895.77,0.012871108168899999
845124,2017-05-24,13017909,1.0,4.0,1124.0,8689.0,6037.0,34123798.0,-117900634.0,96464.0,1949.0,187460.0,3066.4,0.272607080975
845613,2017-06-09,13862144,2.0,3.0,1730.0,2938.0,6059.0,33666142.0,-118002655.0,96966.0,2014.0,712642.0,10711.22,-0.017585337335700002
845815,2017-05-05,13909186,1.0,2.0,836.0,2324.0,6059.0,33854864.0,-117884917.0,97025.0,1973.0,237036.0,3579.48,0.0291614176247
845821,2017-05-19,13910343,3.0,4.0,1697.0,6544.0,6059.0,33862612.0,-117959175.0,97041.0,1954.0,330114.0,5350.32,0.0116685011446
845831,2017-06-28,13914229,2.0,4.0,1850.0,6300.0,6059.0,33861324.0,-117945471.0,97041.0,1955.0,22491.0,951.56,-0.0590838982272
846028,2017-06-30,13962775,3.0,4.0,2396.0,11000.0,6059.0,33746904.0,-117787273.0,97005.0,1958.0,283021.0,5457.14,0.0329208745645
846079,2017-05-23,13977518,3.0,4.0,2267.0,5291.0,6059.0,33691001.0,-118004184.0,96966.0,1997.0,790067.0,12587.62,-0.011897927256400001
846090,2017-05-23,13979730,2.0,3.0,2158.0,8100.0,6059.0,33637168.0,-117907314.0,96959.0,1946.0,31528.0,1337.5,0.32644213470899996
846095,2017-06-06,13980213,2.0,4.0,1650.0,7241.0,6059.0,33631827.0,-117897118.0,96978.0,1956.0,203982.0,3318.6,-0.0840812763114
846101,2017-07-13,13981127,4.5,4.0,5572.0,11205.0,6059.0,33632853.0,-117891670.0,96978.0,1990.0,1621884.0,24639.54,0.08233173505710001
846159,2017-07-07,13995621,2.5,4.0,1872.0,8080.0,6059.0,33807930.0,-117948978.0,97023.0,1957.0,24864.0,1152.7,0.014445695418
846211,2017-07-11,14008077,2.0,3.0,1288.0,9167.0,6059.0,33790427.0,-117971247.0,97048.0,1955.0,31292.0,1374.44,-0.0382933002289
846371,2017-07-07,14044486,2.0,3.0,1630.0,6000.0,6059.0,33654170.0,-117976031.0,96964.0,1967.0,702458.0,8907.62,-0.00424433382221
846394,2017-05-11,14049783,2.0,3.0,1148.0,6174.0,6059.0,33664637.0,-117979811.0,96964.0,1962.0,612341.0,7725.54,0.042323972963100004
846526,2017-06-16,14079343,2.0,3.0,1954.0,6000.0,6059.0,33717884.0,-118060517.0,96967.0,1965.0,721424.0,9707.36,0.0210363422523
846537,2017-05-19,14081470,3.0,3.0,1890.0,1926.0,6059.0,33728105.0,-118067405.0,96967.0,1977.0,798190.0,10612.12,-0.017761592100900003
846658,2017-05-01,14111615,1.5,3.0,1426.0,1850.0,6059.0,33819746.0,-118057814.0,96185.0,1968.0,118391.0,2595.1,-0.032016502443099996
846670,2017-07-27,14115039,2.0,3.0,1228.0,5580.0,6059.0,33820659.0,-117938869.0,97021.0,1955.0,371998.0,4961.08,0.0132909398471
846755,2017-06-05,14136810,3.0,4.0,2564.0,10380.0,6059.0,33887327.0,-117892295.0,97039.0,1974.0,641758.0,8622.44,-0.0060093373622700005
847011,2017-06-08,14207763,2.0,3.0,2043.0,7350.0,6059.0,33852536.0,-117796142.0,97026.0,1964.0,250254.0,4075.84,0.0353634629564
847045,2017-06-13,14214309,3.0,4.0,3441.0,8710.0,6059.0,33831779.0,-117808736.0,97065.0,1990.0,350749.0,7653.42,0.029527049152500002
847157,2017-06-26,14243167,4.5,4.0,3354.0,32000.0,6059.0,33783190.0,-117793253.0,97005.0,1981.0,451511.0,8514.34,0.0492724838462
847206,2017-06-29,14255745,2.0,4.0,1833.0,11900.0,6059.0,33757572.0,-117815307.0,97016.0,1957.0,239185.0,4015.92,-0.029716641922299995
847383,2017-06-08,14305545,3.0,4.0,2591.0,6806.0,6059.0,33690596.0,-117787750.0,96941.0,1976.0,265020.0,4844.2,0.0124875058356
847411,2017-06-01,14314360,5.5,5.0,4734.0,6240.0,6059.0,33617445.0,-117856964.0,96978.0,1998.0,1809522.0,28387.34,0.00706822682226
847468,2017-06-19,14336069,3.0,4.0,2742.0,28000.0,6059.0,33766322.0,-117782375.0,97005.0,1964.0,38332.0,2089.66,-0.114215305945
847693,2017-05-01,14401101,1.0,3.0,973.0,4118.0,6059.0,33543000.0,-117772846.0,96969.0,1937.0,183456.0,4473.68,0.0249599168082
847738,2017-06-05,14410989,2.0,4.0,1770.0,10289.0,6059.0,33529207.0,-117698606.0,96987.0,1965.0,417622.0,5160.9,-0.0492616048329
847768,2017-07-08,14416991,2.0,3.0,1446.0,5940.0,6059.0,33532987.0,-117723144.0,96987.0,1968.0,506498.0,5939.26,0.00043144751051499996
847773,2017-05-19,14417498,3.0,3.0,2542.0,7742.0,6059.0,33541410.0,-117720959.0,96987.0,1976.0,683403.0,8638.26,0.0380374147724
847863,2017-06-29,14438730,2.5,3.0,2700.0,7626.0,6059.0,33451937.0,-117636677.0,96983.0,1981.0,600935.0,8752.8,-0.03483219453769999
847995,2017-07-26,14477582,2.5,4.0,3113.0,6500.0,6059.0,33635167.0,-117631746.0,96996.0,1990.0,72053.0,1916.26,0.014431802366500001
849307,2017-06-30,17066670,2.5,4.0,2314.0,7157.0,6111.0,34395122.0,-118908221.0,97094.0,2015.0,304575.0,9549.08,0.041635788055800003
849313,2017-05-10,11349008,5.0,6.0,3720.0,6638.0,6037.0,34480156.0,-118520290.0,96403.0,2005.0,274117.0,8967.06,0.0106696168465
849438,2017-05-04,10756543,4.0,3.0,2606.0,7454.0,6037.0,34130194.0,-118643302.0,96337.0,2000.0,595431.0,11613.97,0.0634834175994
849586,2017-07-10,13013348,5.0,4.0,3815.0,18083.0,6037.0,34151031.0,-117944582.0,96270.0,2014.0,465990.0,13287.92,-0.0657148241522
849901,2017-06-29,13849952,1.0,3.0,1040.0,10005.0,6059.0,33941640.0,-117967482.0,96186.0,1950.0,368337.0,4706.4,0.0223042973563
850047,2017-05-19,11547301,1.0,2.0,1189.0,,6037.0,34000525.0,-118469898.0,96127.0,1941.0,2200000.0,43032.33,0.133428205769
850489,2017-05-26,17079222,1.0,2.0,697.0,2296.0,6111.0,34274402.0,-119273072.0,97081.0,1928.0,261989.0,3437.82,0.0319702490177
850516,2017-06-27,17085677,3.0,2.0,1874.0,4180.0,6111.0,34263114.0,-119271055.0,97081.0,1927.0,270922.0,4401.58,-0.0508324715928
850746,2017-07-12,17145685,3.0,4.0,2983.0,7300.0,6111.0,34226079.0,-119197312.0,97107.0,1989.0,327000.0,7816.1,0.030210213929599997
850854,2017-05-22,17172784,2.5,2.0,2056.0,2450.0,6111.0,34158818.0,-119219822.0,97106.0,1981.0,311977.0,5985.54,-0.0251923430584
851041,2017-05-30,17226912,2.5,3.0,2838.0,9869.0,6111.0,34287402.0,-118739664.0,97118.0,1999.0,207727.0,5591.26,0.033059206056599996
851180,2017-05-11,17257232,2.0,3.0,1201.0,7952.0,6111.0,34277616.0,-118700183.0,97116.0,1962.0,172076.0,4072.08,-0.0496040803752
851390,2017-07-07,10719597,2.0,3.0,1358.0,7818.0,6037.0,34202160.0,-118621589.0,96342.0,1956.0,70335.0,2808.24,-0.037983914935900004
851432,2017-05-12,10730532,2.0,3.0,1613.0,7685.0,6037.0,34193443.0,-118614444.0,96342.0,1964.0,348974.0,6218.23,0.013727196614700002
852012,2017-07-12,10867716,4.0,5.0,3102.0,12074.0,6037.0,34136707.0,-118491061.0,96426.0,1965.0,381235.0,8995.99,0.033039730371
852025,2017-05-12,10868851,4.0,4.0,4556.0,21248.0,6037.0,34156656.0,-118502221.0,96349.0,1986.0,615975.0,18862.98,-0.0900288638427
852254,2017-07-18,10925342,1.0,2.0,996.0,6070.0,6037.0,34187761.0,-118354247.0,96437.0,1940.0,367268.0,4631.96,-0.0178697914822
852362,2017-07-03,10954097,3.0,4.0,2068.0,11567.0,6037.0,34214189.0,-118329495.0,96436.0,1957.0,63797.0,2113.93,0.021078536875
852536,2017-07-31,10993183,2.0,3.0,1821.0,8665.0,6037.0,34269314.0,-118304152.0,96282.0,1948.0,134879.0,2973.33,0.061619174629999995
852564,2017-05-10,10998347,2.0,3.0,1603.0,6599.0,6037.0,34252599.0,-118302992.0,96282.0,1956.0,19441.0,2207.99,-0.053468791640099995
852568,2017-07-24,10999897,2.0,2.0,1256.0,7866.0,6037.0,34248138.0,-118290296.0,96284.0,1948.0,117343.0,2397.36,-0.0475893613311
852830,2017-06-23,11059175,2.0,3.0,1406.0,10971.0,6037.0,34253206.0,-118497807.0,96369.0,1956.0,17578.0,837.24,-0.051929615818099996
853038,2017-05-09,11112457,3.0,3.0,1513.0,4775.0,6037.0,34451292.0,-118549872.0,96377.0,1995.0,169349.0,6743.36,0.00759103944694
853067,2017-06-23,11122965,3.0,4.0,2497.0,55664.0,6037.0,34465985.0,-118489707.0,96403.0,1989.0,216451.0,6898.87,0.0274536673214
853304,2017-07-27,11193088,2.0,3.0,1501.0,9938.0,6037.0,34582236.0,-118154450.0,97329.0,1990.0,48000.0,3952.44,-0.016542165092799998
853316,2017-07-18,11197315,3.0,3.0,1906.0,7020.0,6037.0,34568553.0,-118125073.0,97328.0,1984.0,37836.0,3097.01,0.0264068023324
853501,2017-07-31,11270155,3.0,3.0,2130.0,6927.0,6037.0,34662895.0,-118186098.0,97319.0,1988.0,38200.0,4074.81,-0.0609349998441
853591,2017-06-07,11297353,3.0,4.0,1866.0,6805.0,6037.0,34676809.0,-118107235.0,97318.0,1993.0,35100.0,3405.64,-0.0241380017202
853891,2017-05-12,11437141,2.0,3.0,1464.0,5101.0,6037.0,33893226.0,-118338624.0,96111.0,1951.0,30419.0,1386.91,0.0107458970246
854139,2017-06-06,11496963,2.0,3.0,898.0,5009.0,6037.0,33875844.0,-118379521.0,96117.0,1954.0,800000.0,11206.38,-0.0947843921916
854231,2017-06-27,11520495,1.0,2.0,747.0,2473.0,6037.0,34020279.0,-118402020.0,96097.0,1923.0,339628.0,5090.22,0.044934141701800004
854643,2017-05-31,11630312,6.0,5.0,3747.0,6528.0,6037.0,34070251.0,-118378927.0,96029.0,2014.0,1492417.0,30185.98,-0.026139009410200004
854729,2017-07-20,11653009,2.0,3.0,1440.0,3160.0,6037.0,34109289.0,-118443567.0,96058.0,1958.0,771590.0,11677.42,-0.0272928597093
855415,2017-07-06,11856428,2.0,3.0,1410.0,6188.0,6037.0,34039084.0,-118082205.0,96510.0,1978.0,321300.0,5399.25,-0.0274164051191
855473,2017-05-16,11870390,3.0,4.0,2132.0,6862.0,6037.0,34030920.0,-118115848.0,96192.0,1977.0,68677.0,3149.4,0.0538260540405
855853,2017-06-13,11972215,1.0,2.0,572.0,2968.0,6037.0,34117393.0,-118204635.0,96023.0,1924.0,12612.0,9544.07,0.0667603492747
855871,2017-06-20,11975726,1.0,2.0,654.0,5192.0,6037.0,34124516.0,-118182056.0,96023.0,1921.0,430466.0,6513.94,-0.156844261985
855972,2017-07-05,12012316,1.0,3.0,1496.0,3695.0,6037.0,34094556.0,-118334073.0,96009.0,1916.0,140326.0,2836.14,0.0760784249608
855978,2017-05-02,12014112,3.0,3.0,2949.0,8025.0,6037.0,34117567.0,-118343467.0,96049.0,1955.0,1224199.0,20869.38,-0.38401336027599997
856173,2017-05-30,12061796,1.0,2.0,941.0,2392.0,6037.0,34157580.0,-118264052.0,96322.0,1937.0,398960.0,5396.31,0.0540498602052
856519,2017-06-28,12148778,1.0,2.0,885.0,5420.0,6037.0,34232428.0,-118244669.0,96330.0,1950.0,539400.0,7702.88,-0.14377239229699998
856635,2017-05-11,12175664,3.0,4.0,3098.0,20030.0,6037.0,34170937.0,-118084011.0,96295.0,1965.0,885899.0,18288.11,0.0345087572362
856826,2017-05-02,12225310,2.0,3.0,1455.0,6757.0,6037.0,33941121.0,-118311062.0,96028.0,1938.0,18818.0,936.23,0.26233848163
856907,2017-05-26,12247820,2.0,3.0,1096.0,5285.0,6037.0,33861749.0,-118294868.0,96105.0,1954.0,144544.0,3209.71,-0.0010798046535499999
856941,2017-06-21,12256302,2.0,4.0,1773.0,6193.0,6037.0,33877426.0,-118265282.0,96230.0,1963.0,61068.0,2828.35,-0.0237921500694
857058,2017-07-26,12287117,1.0,3.0,1174.0,6831.0,6037.0,33892570.0,-118210703.0,96091.0,1923.0,224000.0,4912.89,-0.093526564312
857358,2017-06-12,12359521,1.0,2.0,968.0,6399.0,6037.0,33983196.0,-118195076.0,96110.0,1928.0,216045.0,4119.38,-0.0128625281419
857371,2017-06-22,12363991,2.0,4.0,1336.0,6233.0,6037.0,33975832.0,-118202434.0,96083.0,1947.0,324000.0,6460.97,0.14849784247300002
857476,2017-07-19,12389461,1.0,3.0,1018.0,5648.0,6037.0,33988849.0,-118094941.0,96197.0,1952.0,171086.0,3059.39,-0.0228451128142
857517,2017-05-26,12397746,1.0,3.0,1054.0,5443.0,6037.0,33958617.0,-118090524.0,96197.0,1951.0,290000.0,4807.74,0.225607325445
857621,2017-06-01,12419250,1.0,2.0,1083.0,5155.0,6037.0,33864802.0,-118072328.0,96204.0,1948.0,129480.0,2658.84,0.163601416222
857933,2017-07-21,12485844,1.0,3.0,1082.0,6023.0,6037.0,33846680.0,-118117101.0,96213.0,1950.0,212207.0,4526.8,-0.023278880249
857970,2017-05-18,12491826,2.0,2.0,1621.0,8126.0,6037.0,33827373.0,-118116595.0,96242.0,1943.0,471000.0,7012.06,-0.005402627320619999
858044,2017-05-26,12511888,2.0,3.0,1484.0,6029.0,6037.0,33808098.0,-118130816.0,96247.0,1961.0,433000.0,6604.67,0.00381079962682
858165,2017-06-19,12543255,1.0,2.0,864.0,1596.0,6037.0,33777097.0,-118164138.0,96238.0,1928.0,82541.0,1587.64,0.0324043714443
858389,2017-05-05,12596943,2.0,3.0,1556.0,5001.0,6037.0,33838090.0,-118337979.0,96161.0,1951.0,333914.0,6940.79,-0.044596903507000005
858548,2017-07-07,12636792,2.0,3.0,1230.0,5172.0,6037.0,33794814.0,-118207706.0,96244.0,1936.0,113467.0,2487.08,0.00453685129569
858765,2017-06-22,12690350,2.0,4.0,1890.0,9720.0,6037.0,33790463.0,-118377307.0,96122.0,1961.0,61484.0,2035.1,0.148831262783
859629,2017-05-05,12888602,2.0,3.0,1200.0,7248.0,6037.0,34065592.0,-117793239.0,96508.0,1955.0,176661.0,3450.11,0.0110520694057
859679,2017-05-24,12903259,4.0,4.0,2902.0,8456.0,6037.0,34100060.0,-117829138.0,96513.0,1978.0,39205.0,3922.88,0.0035008786881799998
859805,2017-07-27,12935070,3.0,5.0,2956.0,8586.0,6037.0,34070182.0,-117809296.0,96513.0,1997.0,506672.0,10423.06,0.12752165992999998
859807,2017-06-02,12935298,2.0,2.0,1773.0,9278.0,6037.0,34077836.0,-117880122.0,96474.0,1955.0,240214.0,5520.04,0.061492056494000004
860027,2017-07-07,12985589,2.0,3.0,1382.0,5844.0,6037.0,34077031.0,-117994028.0,96465.0,1987.0,188174.0,3886.19,-0.0735951995945
860030,2017-05-16,12986372,1.0,3.0,1293.0,5461.0,6037.0,34077214.0,-117987729.0,96465.0,1950.0,10121.0,886.36,0.0141802552433
860202,2017-06-22,13032824,3.0,3.0,2212.0,21352.0,6037.0,34140114.0,-117869623.0,96486.0,1915.0,185400.0,3714.87,0.18372212582699998
860419,2017-05-31,13088765,3.0,5.0,1948.0,12785.0,6037.0,34014109.0,-117880295.0,96522.0,1976.0,208674.0,4992.61,-0.05246851579800001
860579,2017-07-07,13861332,2.5,3.0,2065.0,1575.0,6059.0,33678909.0,-118025567.0,96966.0,1989.0,518435.0,8833.5,0.017671247234900003
860755,2017-05-08,13905596,2.0,3.0,1094.0,6405.0,6059.0,33834554.0,-118015526.0,96180.0,1955.0,394767.0,5501.16,0.0189504907158
860789,2017-05-18,13912739,2.0,4.0,1222.0,6516.0,6059.0,33862380.0,-117950557.0,97041.0,1957.0,268382.0,3997.28,-0.054382031970300004
861066,2017-06-06,13979769,2.0,3.0,1668.0,7354.0,6059.0,33634141.0,-117906346.0,96959.0,1996.0,1117637.0,13673.38,-0.000470464273756
861169,2017-06-16,14008055,2.0,3.0,1647.0,7597.0,6059.0,33792325.0,-117971081.0,97048.0,1955.0,388220.0,5702.44,0.00217400303603
861213,2017-05-08,14017050,1.0,3.0,992.0,6600.0,6059.0,33850842.0,-118005240.0,96180.0,1957.0,160944.0,2542.6,-0.0116046186918
861228,2017-06-09,14019935,2.0,4.0,1641.0,7000.0,6059.0,33679383.0,-117925960.0,96958.0,1959.0,27312.0,1424.5,0.0452351335895
861229,2017-05-26,14019981,3.0,3.0,2100.0,10270.0,6059.0,33679985.0,-117930872.0,96958.0,2007.0,623555.0,10570.62,-0.009942111165450001
861242,2017-06-16,14022901,2.0,4.0,1586.0,6000.0,6059.0,33712739.0,-117889049.0,97004.0,1965.0,419394.0,5970.2,-0.0252994751419
861577,2017-06-20,14106790,2.5,4.0,2009.0,7605.0,6059.0,33810923.0,-118035523.0,96185.0,1961.0,447455.0,6119.64,0.0397735317754
861772,2017-05-31,14150472,1.0,3.0,963.0,6572.0,6059.0,33926573.0,-117952230.0,96186.0,1928.0,129100.0,1874.58,0.155072521315
861795,2017-06-05,14158628,1.0,3.0,1161.0,6050.0,6059.0,33919739.0,-117887998.0,97035.0,1953.0,437371.0,5528.26,-0.0189760289698
862025,2017-06-09,14210015,2.0,4.0,1480.0,7015.0,6059.0,33855098.0,-117813790.0,97026.0,1973.0,165824.0,3010.64,-0.018779822221299997
862060,2017-06-22,14217943,3.0,4.0,2358.0,13860.0,6059.0,33834990.0,-117753470.0,97026.0,1977.0,503224.0,7219.2,0.0555724629873
862093,2017-07-31,14226199,2.0,3.0,1183.0,6560.0,6059.0,33834729.0,-117843567.0,97063.0,1961.0,158730.0,2651.36,0.028483914083099998
862195,2017-06-14,14254598,2.5,4.0,2090.0,9000.0,6059.0,33754633.0,-117825936.0,97016.0,1967.0,446071.0,6683.14,-0.0265189319141
862299,2017-06-29,14285745,2.5,3.0,1492.0,1144.0,6059.0,33730081.0,-117817029.0,97016.0,1964.0,65668.0,2041.14,0.0669732723803
862381,2017-07-25,14305423,2.5,3.0,1647.0,2110.0,6059.0,33683526.0,-117774509.0,96941.0,1975.0,444245.0,5985.56,0.09488520256
862486,2017-05-10,14343946,2.0,3.0,1828.0,5618.0,6059.0,33714722.0,-117769339.0,96954.0,1977.0,256624.0,4281.16,-0.036916480501699996
862715,2017-05-31,14410383,3.0,4.0,2334.0,5500.0,6059.0,33498923.0,-117710024.0,96987.0,1985.0,158978.0,4155.52,0.00359583704196
862763,2017-07-26,14422651,2.5,3.0,2609.0,7205.0,6059.0,33510683.0,-117638592.0,96985.0,1976.0,572034.0,8379.12,-0.0478003711893
862920,2017-06-08,14478106,3.0,3.0,2848.0,6180.0,6059.0,33630721.0,-117631542.0,96996.0,1996.0,341074.0,6562.08,0.010748010389399999
862956,2017-06-07,14488080,2.0,2.0,1472.0,3478.0,6059.0,33611126.0,-117644285.0,96996.0,1976.0,107688.0,2346.1,0.020589717586999998
863032,2017-06-26,14504621,2.0,4.0,1164.0,8370.0,6059.0,33649046.0,-117658682.0,96962.0,1978.0,185578.0,3070.74,-0.014520052189400001
863763,2017-07-27,11178702,3.0,4.0,2440.0,8355.0,6037.0,34455821.0,-118621235.0,96398.0,2000.0,194826.0,7141.95,0.011743531088499999
863787,2017-06-23,14393506,4.0,4.0,3867.0,6651.0,6059.0,33565074.0,-117739895.0,96974.0,2000.0,477942.0,10519.6,-0.021332548659
863819,2017-06-29,17149016,2.5,3.0,1870.0,3501.0,6111.0,34193894.0,-119195861.0,97106.0,2000.0,136427.0,4046.42,-0.0341893497543
863916,2017-07-03,14463988,2.5,3.0,1966.0,3892.0,6059.0,33566700.0,-117634082.0,96998.0,2000.0,521898.0,10685.82,-0.0013123567248699997
864100,2017-06-13,17153485,2.5,3.0,3256.0,5350.0,6111.0,34186242.0,-119227910.0,97106.0,2005.0,780300.0,23236.02,-0.0161020275697
864214,2017-06-09,14455092,2.5,3.0,2427.0,4104.0,6059.0,33481196.0,-117594516.0,96983.0,2006.0,363808.0,10747.22,-0.030546181305200003
864344,2017-06-30,11323698,3.0,3.0,1918.0,4558.0,6037.0,34568875.0,-118174651.0,97329.0,2006.0,52456.0,5078.89,0.0226750420249
864748,2017-07-06,11320974,2.0,3.0,1853.0,7610.0,6037.0,34673623.0,-118238424.0,97319.0,2009.0,58122.0,3780.44,0.014774627852399998
864770,2017-06-06,12021010,1.0,2.0,1664.0,,6037.0,34099727.0,-118372488.0,96050.0,1951.0,1300889.0,20379.54,0.0904824053525
864835,2017-06-16,13904603,2.0,3.0,1090.0,6500.0,6059.0,33843039.0,-118013346.0,96180.0,1955.0,24327.0,845.68,0.042405617702
865337,2017-05-09,17064933,1.0,3.0,1396.0,6696.0,6111.0,34395964.0,-118926753.0,97094.0,1955.0,119603.0,3466.06,0.0133523465943
865351,2017-07-17,17070210,2.0,3.0,1394.0,11020.0,6111.0,34339279.0,-119287329.0,97081.0,1958.0,149500.0,3165.7,0.0168321181616
865465,2017-06-16,17094927,2.5,4.0,1600.0,5141.0,6111.0,34281566.0,-119165763.0,97084.0,1990.0,255217.0,5429.72,0.00063026331406
865652,2017-06-05,17149913,2.0,3.0,1608.0,6500.0,6111.0,34191291.0,-119201405.0,97106.0,1982.0,75576.0,2518.26,-0.028444503188099997
865722,2017-05-03,17168639,2.0,3.0,1252.0,6152.0,6111.0,34173259.0,-119190732.0,97104.0,1959.0,161922.0,3757.6,-0.0027992751262199997
865764,2017-07-14,17181102,2.0,4.0,1513.0,6400.0,6111.0,34166767.0,-119166951.0,97104.0,1966.0,31385.0,1409.6,-0.020015084697099998
865768,2017-05-26,17181775,3.0,5.0,1872.0,5151.0,6111.0,34176097.0,-119156022.0,97104.0,1971.0,13412.0,1027.3,0.00289020920438
866056,2017-05-10,17264088,2.5,3.0,1714.0,4067.0,6111.0,34266932.0,-118656092.0,97116.0,1996.0,112253.0,3497.6,0.00251167425219
866284,2017-06-13,10726721,4.0,4.0,3901.0,11229.0,6037.0,34177863.0,-118664039.0,96389.0,1979.0,279918.0,9803.09,-0.110888696701
866321,2017-05-17,10735754,2.0,3.0,1976.0,11073.0,6037.0,34166443.0,-118650813.0,96389.0,1963.0,475035.0,9743.76,-0.0019002519297500002
866336,2017-06-09,10738157,2.0,4.0,1924.0,6646.0,6037.0,34167438.0,-118756588.0,96336.0,1973.0,198640.0,4917.99,-0.00260217680388
866394,2017-07-06,10757844,2.0,2.0,1610.0,8273.0,6037.0,34162089.0,-118623725.0,96387.0,1953.0,158671.0,4378.45,-0.0761475373348
866766,2017-06-30,10854058,3.0,3.0,2582.0,18030.0,6037.0,34160844.0,-118483103.0,96426.0,1950.0,67912.0,2482.62,-0.19945011408399999
867393,2017-07-19,11019009,2.0,2.0,1248.0,7614.0,6037.0,34269814.0,-118457118.0,96371.0,1951.0,81667.0,2164.36,0.158360143399
867738,2017-06-06,11092972,2.0,2.0,1416.0,23999.0,6037.0,34238103.0,-118514103.0,96355.0,1950.0,334385.0,6341.95,-0.025508444871900002
868140,2017-06-19,11215710,2.0,4.0,1360.0,7023.0,6037.0,34563594.0,-118019127.0,97330.0,1994.0,33723.0,3358.04,-0.023741902324700002
868183,2017-07-20,11235213,3.0,4.0,1910.0,8018.0,6037.0,34552984.0,-118071753.0,97328.0,1989.0,48542.0,3531.89,0.00989237096789
868192,2017-06-29,11236796,2.0,3.0,1825.0,7184.0,6037.0,34545077.0,-118052131.0,97330.0,1998.0,41835.0,4080.23,0.03341337125
868223,2017-06-16,11261019,3.0,4.0,2730.0,9584.0,6037.0,34637029.0,-118221903.0,97319.0,1990.0,66194.0,10041.82,-0.0011043342652500001
868329,2017-06-28,11297975,2.0,3.0,1670.0,8848.0,6037.0,34683347.0,-118109509.0,97318.0,1988.0,29945.0,2920.53,-0.00900130538144
868398,2017-06-30,11335992,1.0,2.0,652.0,5006.0,6037.0,34617641.0,-118410729.0,96403.0,1951.0,6186.0,412.15,0.08745663255719999
868492,2017-05-03,11403239,3.0,4.0,2691.0,5914.0,6037.0,33986552.0,-118356351.0,96024.0,1952.0,406100.0,8028.3,-0.037305590823300004
868730,2017-06-07,11464049,3.0,4.0,3146.0,7441.0,6037.0,33957684.0,-118445211.0,96129.0,1925.0,97736.0,6356.79,-0.103159713007
869094,2017-06-20,11554414,2.0,3.0,1682.0,6218.0,6037.0,34017456.0,-118430399.0,96047.0,1951.0,613492.0,9565.28,0.020666930521900002
869114,2017-07-05,11560186,2.0,3.0,1410.0,4518.0,6037.0,34026627.0,-118446705.0,96045.0,1939.0,800000.0,11195.49,-0.0903180686381
869362,2017-05-26,11624931,2.0,3.0,1812.0,6100.0,6037.0,34054781.0,-118400961.0,96016.0,1936.0,330425.0,5722.06,0.07301941868339999
869425,2017-05-02,11641298,2.0,5.0,2586.0,11974.0,6037.0,34102426.0,-118423633.0,96086.0,1954.0,1401045.0,22856.85,-0.22221829049800002
869469,2017-05-16,11654346,6.0,5.0,4381.0,23870.0,6037.0,34119779.0,-118423735.0,96086.0,1958.0,1435810.0,21724.53,0.147650335559
869621,2017-06-13,11702959,2.0,3.0,1170.0,5203.0,6037.0,33998776.0,-118315891.0,96043.0,1911.0,20684.0,460.63,-0.183942657753
869870,2017-07-03,11765486,1.0,2.0,984.0,3656.0,6037.0,33994526.0,-118266718.0,95992.0,1902.0,95459.0,1811.27,-0.6623610771149999
869874,2017-05-31,11766181,1.0,2.0,1288.0,5400.0,6037.0,33995279.0,-118275685.0,96018.0,1907.0,185676.0,3037.17,0.0440809599087
869961,2017-07-07,11804506,1.0,3.0,896.0,6119.0,6037.0,34030171.0,-118202962.0,96004.0,1909.0,42884.0,1218.6,1.0555417374200002
870166,2017-06-02,11851641,2.0,3.0,1353.0,7347.0,6037.0,34025841.0,-118130366.0,96192.0,1956.0,25140.0,1518.04,0.034498480264800006
