id,transaction_date,parcel_id,baths,beds,sqft,lot_sqft,fips,latitude,longitude,region_zip_id,year_built,land_tax_value,tax_amount,log_error
739642,2017-06-29,12766948,1.0,3.0,962.0,6694.0,6037,34.05091,-118.028559,96480,1951,19649.0,829.26,0.0411733334279
739657,2017-05-31,12772224,1.0,3.0,1398.0,5256.0,6037,34.04872,-118.048027,96480,1954,278000.0,4413.34,-0.0716545115262
739885,2017-05-31,12825044,1.0,2.0,1054.0,11819.0,6037,33.932525,-118.013427,96172,1952,88814.0,1999.99,0.257987379856
739903,2017-06-30,12829866,3.0,3.0,2300.0,6499.0,6037,33.944483,-117.985394,96171,1984,85782.0,4426.46,0.00726245616231
740026,2017-07-26,12857023,3.0,5.0,3238.0,10554.0,6037,33.983439,-117.980634,96489,1962,393104.0,9232.63,0.0423387163115
740029,2017-05-23,12857406,5.0,6.0,3783.0,23705.0,6037,33.956462,-117.992072,96171,1966,285760.0,9029.86,-0.024076187349799997
740358,2017-07-03,12938734,2.0,3.0,1635.0,7574.0,6037,34.08063,-117.934224,96523,1954,119875.0,2788.97,0.108217913745
740407,2017-06-23,12949122,2.0,3.0,1348.0,8424.0,6037,34.069726,-117.893897,96524,1955,102907.0,2790.3,0.0239995204528
740410,2017-05-26,12950844,3.0,4.0,2606.0,9768.0,6037,34.061257,-117.896577,96524,1954,222605.0,8124.96,0.024513146379299997
740708,2017-05-19,13023165,1.0,3.0,945.0,6638.0,6037,34.110819,-117.89913,96464,1954,249332.0,6439.22,0.0143466977024
740800,2017-06-13,13046852,3.0,4.0,2085.0,7546.0,6037,34.121378,-117.77857,96494,1978,28489.0,2722.2,0.0257455955693
740813,2017-06-01,13050653,2.0,2.0,2692.0,33862.0,6037,34.123071,-117.740478,96469,1947,187655.0,4969.51,-0.240026956003
740996,2017-06-20,13094455,2.0,3.0,1118.0,6358.0,6037,34.036528,-117.926166,96488,1962,58206.0,2180.12,0.023769207067200003
741123,2017-07-10,13855139,2.0,4.0,1361.0,6292.0,6059,33.916438,-117.947767,96186,1962,35357.0,1297.38,-0.00206923694851
741150,2017-05-25,13861439,2.5,3.0,2231.0,1536.0,6059,33.677011,-118.02202,96966,1989,495887.0,9671.32,0.041419258403199995
741166,2017-05-31,13865705,2.5,3.0,1889.0,4772.0,6059,33.670189,-117.988051,96966,1988,493691.0,8012.04,0.0387210590056
741195,2017-05-31,13871952,1.0,3.0,1233.0,6204.0,6059,33.873527,-117.93841,97040,1946,371721.0,4784.12,-0.0752196948358
741201,2017-05-11,13872926,2.0,3.0,1245.0,6540.0,6059,33.863105,-117.947667,97041,1956,429144.0,5680.26,-0.0361239471487
741341,2017-07-06,13904589,2.0,3.0,1095.0,6300.0,6059,33.843691,-118.013964,96180,1955,366246.0,4888.56,-0.012376136817299998
741413,2017-05-26,13920181,1.5,3.0,1628.0,6600.0,6059,33.811244,-118.00701,96203,1958,39035.0,1391.62,0.0357945643115
741530,2017-06-26,13946594,2.5,2.0,1402.0,2400.0,6059,33.759065,-117.976443,96990,1982,63151.0,2537.54,0.023005677152299998
741556,2017-06-06,13951337,2.5,3.0,1522.0,1456.0,6059,33.753292,-117.95872,97051,1981,206794.0,4298.06,-0.0225782080453
741622,2017-06-21,13967670,2.0,3.0,1702.0,7200.0,6059,33.734049,-117.9737,96990,1967,24948.0,1460.98,0.027961477697299997
741737,2017-06-23,13995145,2.0,3.0,1627.0,11130.0,6059,33.810772,-117.947436,97023,1957,38566.0,1397.08,-0.0174611679432
741935,2017-07-31,14039932,2.0,3.0,1122.0,6000.0,6059,33.72321,-118.033696,96967,1960,25168.0,869.02,0.0541828348176
742012,2017-06-29,14056193,2.5,4.0,2538.0,6180.0,6059,33.680846,-117.9779,96964,1976,610282.0,8602.12,-0.0387449604275
742242,2017-06-29,14111224,1.5,3.0,1426.0,1850.0,6059,33.822172,-118.060123,96185,1968,329007.0,5047.46,-0.00299961867212
742304,2017-05-17,14126152,2.0,2.0,1212.0,6600.0,6059,33.84993,-118.023169,96180,1955,385618.0,5205.24,0.0024687800484699996
742403,2017-06-30,14149013,1.0,2.0,1192.0,5400.0,6059,33.929742,-117.929964,96186,1950,266391.0,3845.76,-0.0397769822665
742571,2017-06-09,14188208,2.0,4.0,1471.0,3498.0,6059,33.8592,-117.874167,97068,1965,172664.0,3473.58,-0.258586988759
742633,2017-07-18,14200873,2.5,3.0,1801.0,4950.0,6059,33.875475,-117.706792,97079,1986,213942.0,4531.26,0.0330973531815
742687,2017-05-22,14212691,3.0,4.0,3151.0,43560.0,6059,33.840983,-117.826167,97026,1977,903288.0,13380.54,-0.0229980117927
742880,2017-05-22,14263644,2.0,4.0,1590.0,6500.0,6059,33.718653,-117.892491,97004,1964,20885.0,1053.36,-0.038477944745
743091,2017-07-10,14323978,6.0,4.0,8886.0,17850.0,6059,33.598033,-117.849673,96975,1995,3079067.0,73324.38,0.318387051967
743286,2017-07-14,14387468,3.0,3.0,3178.0,5278.0,6059,33.592738,-117.69109,96971,1978,109958.0,3636.1,0.0031927792527300003
743561,2017-05-31,14471361,3.0,3.0,2916.0,5300.0,6059,33.579198,-117.644587,96996,1990,545319.0,8142.88,-0.0010529938469800001
743663,2017-06-13,14497166,2.0,3.0,1083.0,3600.0,6059,33.651233,-117.59047,96993,1987,424982.0,7211.5,0.028735025471700003
744489,2017-05-24,17217789,3.5,3.0,3337.0,15297.0,6111,34.206799,-118.82377,96385,2001,729000.0,15458.24,-0.021821915967599997
744705,2017-07-06,14465111,2.5,3.0,2355.0,5095.0,6059,33.555031,-117.640372,96998,2003,376680.0,11555.32,0.0182892703454
744943,2017-07-11,12033892,4.0,5.0,6595.0,48140.0,6037,34.111325,-118.309329,96049,1925,1999054.0,37057.78,-1.04139108095
746084,2017-07-26,17071762,2.5,3.0,3248.0,19166.0,6111,34.29476,-119.213146,97083,1987,228197.0,6450.12,0.11886952344599999
746313,2017-07-07,17130647,1.0,2.0,768.0,482209.0,6111,34.260421,-118.994956,97119,1971,22741.0,484.04,0.0557923926415
746562,2017-06-23,17199029,2.5,3.0,1826.0,4410.0,6111,34.271526,-118.891557,97097,1985,355000.0,6075.74,-0.0147976761641
746657,2017-06-23,17227302,3.0,4.0,2168.0,9566.0,6111,34.288904,-118.728677,97116,1978,144167.0,4976.84,-0.006125397586460001
746728,2017-06-29,17246156,2.0,3.0,1826.0,11122.0,6111,34.258821,-118.740862,97118,1961,368000.0,5660.36,-0.0240926770599
746799,2017-06-30,17265739,3.0,3.0,2083.0,8336.0,6111,34.179924,-118.913988,96351,1996,227115.0,6050.76,0.024946647382
746823,2017-07-28,17271240,2.5,4.0,2231.0,9282.0,6111,34.169663,-118.953067,96351,1981,491360.0,8405.06,-0.043732621774900005
746869,2017-06-19,17284501,2.5,4.0,2251.0,8068.0,6111,34.171549,-118.825962,96385,1973,576000.0,9462.66,-0.03961995647930001
746922,2017-06-01,17296586,3.0,4.0,1892.0,7828.0,6111,34.168677,-118.755843,96393,1970,20852.0,1773.06,-0.026810932057599997
747022,2017-06-07,10726190,3.0,5.0,3042.0,8252.0,6037,34.186772,-118.657477,96342,1967,431674.0,8258.71,0.304574055192
747252,2017-07-13,10781519,1.0,2.0,818.0,6746.0,6037,34.194955,-118.541344,96364,1947,43692.0,1329.8,0.0344193639837
747553,2017-06-06,10854042,4.0,5.0,2771.0,5993.0,6037,34.163665,-118.48355,96426,1968,44299.0,1988.41,0.007329950133079999
747563,2017-05-18,10855956,2.0,4.0,1164.0,6752.0,6037,34.162765,-118.454992,96412,1925,30628.0,854.63,0.0734993728868
747609,2017-05-05,10866123,2.0,4.0,2791.0,16220.0,6037,34.14161,-118.466458,96412,1953,692603.0,13419.01,-0.0339935374797
747617,2017-07-10,10868024,4.0,3.0,4142.0,41192.0,6037,34.143105,-118.480306,96426,1953,809310.0,24693.37,0.023673272426299997
747677,2017-06-26,10884562,3.0,4.0,1902.0,5882.0,6037,34.196898,-118.426817,96414,1957,151570.0,3925.0,-0.0777161303253
747816,2017-05-26,10921000,1.0,3.0,1338.0,7290.0,6037,34.223074,-118.356801,96375,1950,250805.0,5037.08,0.0665571121219
748015,2017-06-28,10974377,1.0,3.0,822.0,5210.0,6037,34.299496,-118.430293,96366,1952,276000.0,4849.88,-0.08697461709180002
748094,2017-05-09,10996029,1.0,2.0,943.0,6144.0,6037,34.260999,-118.302168,96282,1943,232037.0,3611.9,-0.0491997469876
748126,2017-06-02,11005356,2.0,3.0,1499.0,7507.0,6037,34.241468,-118.271079,96284,1957,19034.0,1034.39,0.237281320013
748338,2017-05-05,11058609,2.0,4.0,1552.0,7765.0,6037,34.268045,-118.498871,96370,1953,153199.0,3791.7,-0.0317049457625
748404,2017-07-11,11073866,2.0,3.0,1384.0,5736.0,6037,34.26632,-118.514257,96370,1953,235173.0,5167.2,0.04666882453869999
748413,2017-07-18,11075116,2.0,4.0,1680.0,11024.0,6037,34.269022,-118.540083,96356,1958,457000.0,6913.4,-0.00873081442034
748422,2017-05-23,11076430,3.0,4.0,2240.0,6086.0,6037,34.260144,-118.60476,96346,1977,102423.0,3194.22,0.16264166404400002
748556,2017-05-19,11104007,2.0,3.0,1120.0,8490.0,6037,34.428816,-118.46431,96374,1967,126049.0,4010.65,-0.00450195220704
748642,2017-06-22,11138269,2.0,3.0,1176.0,4670.0,6037,34.377385,-118.551728,96352,1964,132004.0,4019.55,0.00194955820059
748643,2017-05-24,11138284,3.0,3.0,1767.0,7614.0,6037,34.37818,-118.549752,96352,1995,309864.0,6958.38,0.102686413734
748708,2017-06-30,11161867,3.0,3.0,1674.0,35500.0,6037,34.435604,-118.387204,96401,1994,107260.0,4715.25,-0.0311443169228
748833,2017-07-10,11194018,2.0,3.0,1583.0,55304.0,6037,34.618597,-118.154017,97329,1953,46598.0,2874.41,0.020946462061700002
749044,2017-05-11,11280076,2.0,4.0,1334.0,7096.0,6037,34.684929,-118.150346,97317,1955,8257.0,1119.86,0.000101304069433
749074,2017-05-15,11288284,2.0,3.0,1304.0,5653.0,6037,34.717826,-118.144439,97317,1989,27697.0,2470.85,-0.11069040951199999
749132,2017-06-27,11312501,2.0,3.0,1375.0,7141.0,6037,34.671363,-118.068149,97318,1998,67200.0,3097.38,-0.0410137292449
749658,2017-05-31,11499970,4.0,5.0,4102.0,7637.0,6037,33.883996,-118.390436,96117,1989,1500336.0,24850.95,0.0421230513617
749775,2017-06-21,11530579,2.0,3.0,1327.0,6249.0,6037,33.994451,-118.414993,96095,1942,650315.0,9828.92,-0.08860879683980001
749893,2017-05-11,11557372,2.0,2.0,1373.0,5677.0,6037,34.020389,-118.417127,96015,1947,640000.0,9672.4,-0.056489119697599996
749945,2017-06-23,11574366,2.0,2.0,1211.0,6379.0,6037,34.022126,-118.45149,96152,1950,464539.0,6940.72,-0.130483016358
749999,2017-07-28,11586562,2.0,3.0,1818.0,6702.0,6037,34.009505,-118.46216,96152,1935,1362681.0,19220.56,-0.033372848793700005
750078,2017-07-31,11604761,3.0,2.0,1482.0,2125.0,6037,34.033571,-118.383202,96015,1955,429746.0,6605.14,-0.021495197692700002
750405,2017-05-05,11703196,2.0,4.0,1036.0,5850.0,6037,33.995441,-118.317561,96024,1913,144978.0,2311.69,0.00720303336269
750587,2017-06-06,11754930,2.0,3.0,2207.0,7000.0,6037,34.059629,-118.369362,96029,1926,1266976.0,23603.82,0.014341894208
750741,2017-05-25,11817496,1.0,2.0,1144.0,7375.0,6037,34.086909,-118.16282,96013,1925,128391.0,2655.56,-0.031208710274099997
751540,2017-05-12,12035929,5.0,6.0,4825.0,22536.0,6037,34.109984,-118.294633,96008,1921,1163574.0,22676.32,-0.0490504162234
751592,2017-07-28,12047855,3.0,3.0,2303.0,11506.0,6037,34.18122,-118.238606,96327,1959,252769.0,5221.88,-0.019673649364499998
751616,2017-06-02,12052468,2.0,3.0,1671.0,9384.0,6037,34.175531,-118.279416,96320,1926,42224.0,1099.36,-0.0350952550169
751721,2017-07-10,12085466,1.0,2.0,840.0,5016.0,6037,34.145916,-118.235472,96324,1915,32692.0,378.89,0.117055863725
751768,2017-05-09,12098497,2.0,2.0,1752.0,12060.0,6037,34.129998,-118.170745,96293,1958,360511.0,6500.21,-0.09874596165100001
751803,2017-06-01,12108057,2.0,4.0,1812.0,9095.0,6037,34.16211,-118.133538,96292,1912,409093.0,6087.22,0.243765081875
752070,2017-06-21,12173882,1.0,2.0,1586.0,6995.0,6037,34.170372,-118.099347,96292,1946,559199.0,8194.74,0.0582693203626
752520,2017-06-21,12289445,2.0,4.0,2225.0,8675.0,6037,33.893553,-118.199752,96091,1948,169723.0,6052.17,0.026597343020900003
752763,2017-05-03,12345123,2.0,3.0,1408.0,6258.0,6037,33.896472,-118.109038,96208,1954,26072.0,1070.03,-0.0841666906257
753125,2017-07-26,12433996,1.0,1.0,684.0,4978.0,6037,33.826721,-118.073699,96216,1924,19497.0,686.18,0.172930194002
753245,2017-07-12,12463151,3.0,3.0,2537.0,5599.0,6037,33.831715,-118.18017,96241,1949,468000.0,8988.54,-0.021507318859900003
753293,2017-06-01,12474127,1.0,3.0,1219.0,5100.0,6037,33.847437,-118.161359,96212,1955,345357.0,5410.07,0.008382039134629999
753339,2017-07-24,12484162,1.0,3.0,1068.0,6315.0,6037,33.850605,-118.127446,96212,1950,414222.0,6404.82,0.0329631149339
753705,2017-05-25,12577877,2.0,3.0,1362.0,5146.0,6037,33.849597,-118.234589,96230,1965,147268.0,3671.35,-0.0465051683224
753733,2017-05-03,12584911,2.0,3.0,1623.0,5524.0,6037,33.826081,-118.264785,96229,1957,212207.0,5356.45,-0.000394715577255
753917,2017-06-16,12626521,2.0,3.0,1067.0,4983.0,6037,33.795304,-118.276951,96228,1957,117293.0,2226.55,-0.0141377769286
754096,2017-06-28,12672915,2.0,3.0,1162.0,5394.0,6037,33.8295,-118.362719,96161,1955,534762.0,7630.14,-0.012903190518700001
754123,2017-06-23,12679408,1.0,2.0,796.0,7464.0,6037,33.822242,-118.364014,96163,1951,621333.0,8905.22,0.045538817287599995
754269,2017-06-13,12710235,2.0,4.0,2247.0,8805.0,6037,33.769374,-118.391237,96122,1971,792567.0,11569.18,0.0321646284138
754523,2017-05-30,12771420,3.0,3.0,2342.0,10760.0,6037,34.034428,-118.01505,96169,1963,278143.0,7168.13,0.0325477344133
754978,2017-06-30,12870547,2.0,3.0,1457.0,9185.0,6037,34.083649,-117.725302,96469,1956,406000.0,6180.67,0.031169601223299998
754996,2017-06-07,12873790,2.0,4.0,1626.0,7585.0,6037,34.073725,-117.724268,96507,1956,144175.0,3546.04,0.0041570923108599995
755647,2017-06-13,13039307,2.0,3.0,1616.0,12016.0,6037,34.13631,-117.851109,96486,1920,297627.0,5004.98,0.021593700092000002
755694,2017-05-04,13051425,3.0,4.0,2700.0,16408.0,6037,34.134989,-117.729678,96469,1966,171579.0,5367.36,-0.031180430048099998
755929,2017-06-16,17207575,3.0,4.0,2731.0,8361.0,6111,34.306566,-118.839916,97097,1991,296464.0,6487.58,-0.0368369140556
756065,2017-07-19,13860871,2.5,3.0,2236.0,2040.0,6059,33.680398,-118.026011,96966,1985,527836.0,9584.28,0.0849334704767
756114,2017-06-19,13872735,2.0,4.0,1344.0,6359.0,6059,33.865231,-117.939451,97040,1955,188415.0,3781.02,-0.0209097231788
756184,2017-05-11,13890316,5.0,5.0,4709.0,6375.0,6059,33.622,-117.916596,96981,2000,1244321.0,20869.32,0.0057337447033500005
756238,2017-06-15,13903122,1.5,3.0,1318.0,1666.0,6059,33.880956,-117.992479,96181,1973,204140.0,3404.92,0.011705364276799999
756344,2017-06-15,13930699,2.0,3.0,1263.0,7070.0,6059,33.78403,-117.952407,97047,1954,29535.0,1040.92,0.0279528426278
756387,2017-06-05,13938161,2.5,4.0,2234.0,52272.0,6059,33.803257,-117.785772,97067,1964,59604.0,1389.84,-0.0306078679894
756518,2017-05-08,13972146,1.5,3.0,1269.0,1500.0,6059,33.73209,-117.922852,97008,1964,322589.0,4737.0,0.00533797815253
756541,2017-06-27,13978277,2.5,4.0,2710.0,6000.0,6059,33.699312,-117.971813,97008,1971,22185.0,345.72,0.0121958913398
756608,2017-05-22,13996901,2.0,3.0,1333.0,7200.0,6059,33.813279,-117.933064,97021,1956,190337.0,3243.96,0.0101966441101
756781,2017-07-27,14035739,3.0,4.0,2210.0,8101.0,6059,33.71843,-117.926726,97008,1973,31069.0,1416.62,0.007858437548670001
756959,2017-06-15,14077123,2.0,3.0,2027.0,5100.0,6059,33.712661,-117.938846,97008,1968,234752.0,3845.62,0.020880592593
756979,2017-05-30,14082476,2.0,3.0,1242.0,6175.0,6059,33.735858,-117.924961,97004,1960,20882.0,824.98,-0.0420308570701
757031,2017-07-26,14095851,2.0,3.0,1492.0,5200.0,6059,33.776078,-118.052136,96225,1968,97770.0,2458.76,0.0332265832443
757045,2017-06-07,14098689,4.0,4.0,3746.0,6000.0,6059,33.794393,-118.032642,96185,2005,162536.0,7043.9,0.00836562789767
757074,2017-07-06,14106752,1.5,4.0,1205.0,6000.0,6059,33.810696,-118.034654,96185,1961,379806.0,5060.22,0.0332241695763
757455,2017-07-28,14207119,2.5,3.0,1574.0,3654.0,6059,33.853188,-117.746392,97027,1997,408311.0,6528.38,-0.0284015614402
757467,2017-07-28,14209386,2.0,3.0,1256.0,5000.0,6059,33.849882,-117.826478,97026,1968,108112.0,2063.06,0.0175389172929
757502,2017-05-18,14217413,2.0,2.0,1536.0,3162.0,6059,33.836165,-117.760356,97026,1973,327877.0,4959.66,-0.037185712253400005
757504,2017-06-26,14217613,2.5,4.0,2145.0,2346.0,6059,33.8407,-117.767,97026,1976,404597.0,6421.86,0.006675910559060001
757516,2017-06-23,14221978,2.5,4.0,2671.0,20060.0,6059,33.816316,-117.807793,97059,1966,36350.0,1920.7,0.08833655978610001
757646,2017-06-20,14252389,2.0,3.0,1656.0,8265.0,6059,33.763146,-117.875777,97006,1941,160950.0,3458.44,-0.00729294562269
757993,2017-06-30,14363110,3.0,3.0,1663.0,4850.0,6059,33.68051,-117.655024,96946,1995,479619.0,7495.44,0.019487399811400002
758221,2017-05-11,14416347,2.5,3.0,1268.0,3250.0,6059,33.549021,-117.694645,96987,1989,471285.0,6069.86,-0.000846332526964
758261,2017-07-24,14425060,4.0,3.0,3435.0,12000.0,6059,33.486017,-117.635293,96985,1997,177892.0,6327.74,0.0636069729504
758276,2017-06-30,14428627,2.5,3.0,1477.0,2730.0,6059,33.476251,-117.708032,96961,1972,857652.0,10953.76,0.135943220512
758278,2017-05-25,14428796,2.0,2.0,1277.0,4050.0,6059,33.473014,-117.713146,96961,1972,693292.0,9415.32,-0.0324533931977
759351,2017-06-16,17203985,4.5,6.0,4902.0,12841.0,6111,34.266049,-118.8636,97097,2002,429719.0,9876.24,0.014298719274
759447,2017-07-14,11350491,5.0,6.0,3674.0,31506.0,6037,34.463859,-118.667569,96398,2002,296073.0,10580.89,0.0105081921755
759523,2017-07-28,11123900,3.0,3.0,2046.0,7601.0,6037,34.446274,-118.480173,96373,2003,239362.0,5567.16,-0.0131179841674
759547,2017-06-02,17185740,3.0,5.0,2787.0,4558.0,6111,34.150083,-119.175956,97104,2003,311114.0,6786.2,0.0118136848067
759737,2017-06-26,12344177,3.0,3.0,2680.0,5568.0,6037,33.8918,-118.121,96208,2005,252000.0,7128.8,0.152343930071
759749,2017-07-11,11336929,2.0,4.0,1980.0,92680.0,6037,34.818767,-118.254997,97319,2004,39500.0,3793.29,-0.0170955716002
759840,2017-06-05,11187051,3.0,3.0,2701.0,4755.0,6037,34.621178,-118.205224,97329,2005,75000.0,5433.71,0.025200359863900002
760229,2017-06-21,14292227,2.5,4.0,1780.0,1766.0,6059,33.653332,-117.892555,96959,1964,335693.0,5023.5,0.015005710306599999
760240,2017-07-26,10974205,2.0,3.0,1602.0,7391.0,6037,34.296811,-118.434826,96366,1947,236350.0,5974.22,-0.0166547167213
760327,2017-06-22,14125571,2.5,4.0,2037.0,5150.0,6059,33.847011,-118.043849,96183,1975,89236.0,2413.14,0.18759720632100002
760789,2017-06-07,17053129,1.0,2.0,874.0,3750.0,6111,34.450199,-119.276058,97099,1965,204713.0,4063.22,-0.0142724863806
760820,2017-07-21,17063492,1.5,3.0,1684.0,9700.0,6111,34.41174,-118.914674,97094,1927,309000.0,4964.34,-0.0418892409316
760926,2017-06-26,17094520,2.0,2.0,1378.0,4268.0,6111,34.279894,-119.163369,97084,1977,68585.0,2070.42,0.036562701006900004
761117,2017-06-16,17149752,2.0,3.0,1549.0,7002.0,6111,34.191312,-119.204373,97106,1980,103284.0,3139.52,0.024247418317599998
761215,2017-05-10,17172747,3.0,3.0,1909.0,2450.0,6111,34.159316,-119.219215,97106,1976,176773.0,3659.72,-0.0007057875524319999
761439,2017-06-14,17234148,2.0,4.0,1592.0,5260.0,6111,34.277574,-118.717626,97116,1972,217535.0,5096.32,0.00237076599713
761528,2017-07-28,17260815,2.0,4.0,1817.0,6818.0,6111,34.278755,-118.676512,97116,1970,242614.0,5580.74,-0.0116933277664
761613,2017-07-21,17281558,4.0,5.0,2502.0,13000.0,6111,34.204538,-118.864292,96383,1959,347945.0,7331.04,-0.06030713341
761777,2017-07-19,10727459,2.0,3.0,1160.0,7360.0,6037,34.184795,-118.643654,96389,1960,400000.0,6344.21,0.011922552174100001
761820,2017-06-20,10735001,4.0,4.0,2396.0,14166.0,6037,34.175722,-118.656881,96389,1964,669000.0,13817.19,0.30215754575
761926,2017-06-21,10758633,3.0,3.0,1765.0,11192.0,6037,34.151281,-118.617578,96387,1965,219990.0,4027.44,0.0974390190581
761930,2017-06-06,10759340,3.0,3.0,2125.0,11632.0,6037,34.146464,-118.62662,96337,1968,321746.0,6037.76,-0.0205377663508
762187,2017-07-21,10817966,3.0,5.0,2610.0,7479.0,6037,34.146065,-118.598586,96387,1964,609000.0,9964.21,0.0770216033103
762887,2017-06-20,10983576,3.0,4.0,1661.0,5137.0,6037,34.284714,-118.400231,96368,1987,85685.0,3351.93,-0.0645010155511
762974,2017-05-31,11005288,2.0,3.0,1600.0,7639.0,6037,34.237205,-118.269199,96284,1969,185837.0,4289.05,0.42715516897600003
763085,2017-05-23,11030271,1.0,4.0,1500.0,5934.0,6037,34.225423,-118.389255,96375,1950,24621.0,883.63,-0.013102577383299998
763233,2017-07-21,11065653,2.0,4.0,1352.0,7439.0,6037,34.272326,-118.505067,96370,1954,334118.0,5474.21,0.0453349076252
763274,2017-05-16,11080378,2.0,4.0,1844.0,10314.0,6037,34.261613,-118.544304,96356,1974,265043.0,5045.82,-0.010521441759600002
763643,2017-05-16,11185019,2.0,3.0,2044.0,20970.0,6037,34.624365,-118.232693,97329,1997,178000.0,5630.59,0.039536581433699994
763651,2017-06-26,11188998,2.0,3.0,1681.0,7664.0,6037,34.600219,-118.188862,97329,1989,118900.0,4141.33,0.0147444524811
763758,2017-06-14,11223301,1.0,2.0,945.0,120041.0,6037,34.546608,-117.916842,97323,1954,7850.0,671.2,-0.23389890298000002
763839,2017-05-19,11262693,3.0,5.0,1804.0,47552.0,6037,34.652428,-118.216332,97319,1956,27521.0,1544.24,-0.00333225643379
763913,2017-06-05,11284909,2.0,3.0,1643.0,7469.0,6037,34.681967,-118.144603,97317,1956,30051.0,2975.37,0.034279726768499996
764025,2017-06-07,11333966,3.0,5.0,1660.0,9404.0,6037,34.666822,-118.389306,97316,1990,61000.0,2911.05,0.0317451048946
764043,2017-07-13,11343974,3.0,4.0,2214.0,11100.0,6037,34.463046,-118.531884,96403,1986,158912.0,5821.94,0.045086191714199995
764054,2017-05-16,11350104,3.0,5.0,2355.0,5503.0,6037,34.471936,-118.643293,96398,2001,114553.0,6236.21,0.0170668727922
764101,2017-05-23,11397633,1.0,2.0,756.0,4085.0,6037,33.98057,-118.342182,96134,1923,216690.0,3722.64,-0.0299444691609
764196,2017-06-01,11420070,1.0,2.0,882.0,5822.0,6037,33.903046,-118.353756,96107,1947,87023.0,2066.12,-0.0342475845493
764414,2017-07-21,11472766,1.0,2.0,900.0,4954.0,6037,33.929576,-118.412948,96103,1930,415971.0,5985.8,-0.023219568909
764448,2017-07-06,11480892,2.0,4.0,1611.0,5000.0,6037,33.920933,-118.362455,96107,1947,296756.0,5373.36,-0.0139720448199
764630,2017-05-18,11529234,2.0,3.0,1526.0,6032.0,6037,33.9954,-118.400107,96095,1953,280834.0,5125.27,-0.0812617701901
764725,2017-07-31,11554032,2.0,3.0,1179.0,9588.0,6037,34.010598,-118.43677,96047,1941,400467.0,6107.11,0.00045461986693699996
764904,2017-05-12,11605232,3.0,4.0,1724.0,5656.0,6037,34.032622,-118.380049,96015,1996,385156.0,8803.98,-0.127771044619
764929,2017-05-11,11611971,1.0,2.0,1580.0,6770.0,6037,34.047143,-118.424608,96045,1925,883965.0,13402.53,-0.18789945433400002
765047,2017-05-25,11645335,8.0,9.0,8932.0,38875.0,6037,34.080659,-118.438976,96058,1929,11442595.0,225223.7,-0.361135646919
765747,2017-07-19,11853548,2.0,4.0,2036.0,8607.0,6037,34.021781,-118.085178,96192,1962,265259.0,5458.04,0.007438435878430001
765853,2017-06-28,11880139,4.0,3.0,3174.0,13724.0,6037,34.108123,-118.158961,96280,1990,420362.0,9280.95,0.0958811792796
766028,2017-05-05,11921318,2.0,4.0,1509.0,8933.0,6037,34.12224,-118.087942,96514,1942,542567.0,9294.34,0.0869076482801
766059,2017-07-21,11928627,2.0,2.0,1354.0,4926.0,6037,34.109527,-118.077012,96514,1921,255490.0,4643.5,-0.13639072833
766142,2017-05-24,11950562,2.0,4.0,1515.0,5398.0,6037,34.111362,-118.251135,96020,1922,33112.0,665.5,0.0745031873911
766186,2017-07-24,11963034,2.0,4.0,972.0,5913.0,6037,34.107967,-118.222568,96046,1948,240855.0,4464.03,0.0043809071394700005
766288,2017-07-20,11993513,2.0,6.0,2897.0,8749.0,6037,34.07817,-118.315212,95985,1922,220678.0,6038.87,0.019041197647099998
766615,2017-06-23,12084257,2.0,2.0,1560.0,3458.0,6037,34.129077,-118.24141,96324,1932,326800.0,6203.38,-0.0971765896636
766915,2017-06-30,12163385,2.0,3.0,1432.0,8810.0,6037,34.190345,-118.149584,96265,1950,134879.0,2970.3,-0.00165704249363
767184,2017-07-20,12231113,1.0,3.0,908.0,5204.0,6037,33.937896,-118.235249,96040,1924,140857.0,3083.47,0.0531037507643
767201,2017-05-08,12234251,2.0,3.0,1080.0,5326.0,6037,33.935394,-118.27207,96042,1923,66279.0,1782.01,-0.0130684338166
767425,2017-07-28,12290706,1.0,2.0,584.0,3753.0,6037,33.913758,-118.191026,96113,1948,218700.0,4929.66,0.0318224357571
767803,2017-07-31,12389194,2.0,4.0,1296.0,5742.0,6037,33.974299,-118.105241,96197,1950,184640.0,3657.9,0.043168914689600005
767835,2017-06-30,12394759,1.0,2.0,816.0,5774.0,6037,33.978743,-118.093728,96197,1949,56688.0,1960.29,0.000671814207324
768210,2017-05-25,12480445,2.0,3.0,1265.0,5744.0,6037,33.865669,-118.1297,96212,1943,212207.0,4408.89,0.04643053730280001
768229,2017-05-04,12484263,2.0,3.0,1200.0,5342.0,6037,33.853162,-118.126556,96212,1950,368000.0,5725.92,0.0238736367898
768248,2017-07-28,12488075,1.0,3.0,1082.0,5499.0,6037,33.838601,-118.115139,96213,1950,398000.0,6161.67,0.0254791890978
768352,2017-06-06,12513419,1.0,3.0,1187.0,5758.0,6037,33.794907,-118.128924,96247,1947,30001.0,998.76,0.014638432940799999
768370,2017-06-01,12517544,2.0,3.0,1169.0,5770.0,6037,33.789326,-118.10001,96247,1953,187789.0,3157.74,-0.0018376044994399998
769024,2017-06-13,12686224,4.0,3.0,4054.0,12574.0,6037,33.801392,-118.396886,96121,1954,3328754.0,42838.7,0.16821206358399998
